age;sex;sex_orient;educ;town;marital;sex_experience;children;diner;pos_aff;neg_aff;gender_st_plus;gender_st_minus;norms_male;avoiding_femin;dislike_lgbt;self_esteem_tech;firmness;dom_males;need_sex;limit_emotion;sexism_minus;sexism_plus;polit_orientation;feminism;fairness_system;loyality_system;ideal_system;anti_egal;dom;subm;conven;hard_purpose;codes_purpose;hard_accident;codes_accident;cope_confr_acc;cope_dist_acc;cope_control_acc;cope_support_acc;cope_respon_acc;cope_run_acc;cope_plan_acc;cope_value_acc;cope_confr_purp;cope_dist_purp;cope_control_purp;cope_support_purp;cope_respon_purp;cope_run_purp;cope_plan_purp;cope_value_purp
18;М;Гомосексуал;Неоконченное высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;24;31;24;9;0;26;3;3;3;8;3;3;3;0;4;2;6;1;2;3;30;8;8;6;0;.000;1;harass;5;11;5;4;0;3;5;4;0;0;0;0;0;0;0;0
18;Ж;Бисексуал;Неоконченное высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;26;45;25;3;4;63;9;5;15;8;9;9;8;2;16;1;7;6;6;5;14;14;7;7;1;harass;1;body;5;12;10;14;0;11;15;4;6;5;10;8;8;9;14;9
18;Ж;Бисексуал;Неоконченное высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;23;43;13;7;0;44;3;3;13;16;3;3;3;3;3;2;7;3;3;2;18;14;8;7;0;harass;0;body;4;3;8;10;1;9;9;3;9;7;12;16;3;14;9;3
18;М;Гетеросексуал;Неоконченное высшее;Город с населением от 250 до 500 тысяч человек;Не женаты/не замужем;Нет;нет;28;50;10;0;2;79;12;15;11;11;10;9;11;23;24;6;3;6;6;6;29;12;27;27;0;harass;0;danger;11;13;14;11;8;18;15;14;9;13;13;13;9;16;13;14
18;М;Гетеросексуал;Неоконченное высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;24;41;39;4;0;56;10;7;20;9;4;3;3;11;14;4;3;3;2;3;30;12;19;20;0;.000;0;.000;7;10;10;6;3;20;11;11;6;13;11;5;7;10;8;13
18;М;Гетеросексуал;Неоконченное высшее;Город с населением от 100 до 250 тысяч человек;Не женаты/не замужем;Нет;нет;29;34;12;4;1;123;15;20;15;17;18;18;20;10;23;7;1;1;1;2;20;15;31;30;0;.000;0;.000;8;9;16;11;7;10;11;15;6;10;15;9;6;10;13;16
21;М;Гетеросексуал;Неоконченное высшее;Город с населением от 100 до 250 тысяч человек;Не женаты/не замужем;Да;нет;30;50;50;0;1;116;21;9;14;21;15;21;15;25;15;7;7;1;7;1;35;35;31;30;0;.000;1;body;16;16;18;11;10;15;13;15;7;11;8;6;5;8;9;8
19;М;Гетеросексуал;Неоконченное высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;16;40;28;1;1;57;8;6;14;12;4;8;5;9;5;5;3;4;4;4;17;5;20;18;0;.000;0;IQ;2;3;3;2;1;1;2;1;0;0;0;0;0;0;0;0
37;М;Гетеросексуал;Высшее;Город с населением от 250 до 500 тысяч человек;Женаты/замужем;Да;2 ребенка;19;38;31;5;2;93;13;17;12;13;14;12;12;24;23;2;5;2;2;2;10;20;15;16;0;.000;0;.000;5;11;11;10;5;8;12;10;5;4;9;8;6;11;11;10
18;Ж;Гетеросексуал;Неоконченное высшее;Город с населением от 250 до 500 тысяч человек;Не женаты/не замужем;Да;нет;26;29;24;0;7;32;3;4;12;4;3;3;3;0;12;3;7;4;4;4;10;19;10;17;0;stereotype;0;family;7;7;3;5;0;1;8;4;10;6;7;10;0;4;12;11
38;Ж;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;15;13;34;7;2;71;17;6;14;14;10;4;6;5;22;4;4;2;4;5;22;25;13;13;0;work;0;sport;7;7;9;3;3;22;3;0;7;8;7;6;0;20;2;1
27;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;18;23;21;3;6;46;4;5;10;11;6;3;7;12;9;3;5;2;2;1;24;18;11;11;0;work;0;body;7;10;13;10;7;13;11;7;8;10;15;14;5;15;10;8
21;М;Гетеросексуал;Высшее;Город с населением менее 100 тысяч человек;Не женаты/не замужем;Да;нет;16;25;24;5;2;70;9;8;14;9;13;8;9;16;3;2;4;1;1;3;20;17;9;13;1;.000;1;interpersonal;14;14;11;11;9;12;11;13;6;13;10;9;6;11;4;8
19;Ж;Гетеросексуал;Неоконченное высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;18;34;15;7;1;66;11;6;10;12;7;9;11;9;13;5;5;5;4;3;27;17;8;12;0;stereotype;0;formal;9;11;7;5;3;10;11;12;10;8;6;7;2;5;7;9
43;М;Гетеросексуал;Высшее;Город-миллионник;Разведены;Да;2 ребенка;24;39;13;5;3;50;8;3;12;11;6;6;4;10;9;2;5;2;2;1;11;15;10;12;1;family;1;army;0;6;7;7;0;7;7;2;13;3;5;11;3;9;7;11
23;Ж;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;нет;28;32;14;6;0;54;8;6;10;8;9;8;5;16;17;4;4;3;3;3;15;15;13;17;0;.000;1;activity;7;8;7;18;1;8;12;17;8;6;6;14;2;9;13;15
49;М;Гетеросексуал;Высшее;Город с населением от 500 тысяч до 1 млн человек;Женаты/замужем;Да;2 ребенка;25;29;13;1;8;43;5;6;10;5;5;6;6;8;15;3;4;1;1;1;31;9;9;12;0;stereotype;0;.000;8;8;12;11;1;8;10;7;6;10;11;12;2;8;11;9
20;Ж;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Нет;нет;19;26;28;6;1;30;3;3;5;7;3;6;3;14;30;3;5;4;4;4;27;16;11;15;0;.000;1;.000;12;14;16;15;4;18;12;15;9;10;13;13;5;15;14;10
18;Ж;Бисексуал;Неоконченное высшее;Город с населением от 500 тысяч до 1 млн человек;Не женаты/не замужем;Нет;нет;21;30;29;2;2;29;3;3;10;4;3;3;3;4;1;2;7;3;3;3;20;20;21;18;1;.000;1;.000;10;12;14;12;8;16;13;14;12;12;14;12;8;16;12;14
19;Ж;Гетеросексуал;Среднее специальное;Поселок городского типа/деревня;Не женаты/не замужем;Да;нет;20;23;37;1;2;28;3;4;3;9;3;3;3;4;4;4;6;4;4;4;16;14;9;9;0;.000;0;.000;5;4;11;12;9;6;12;0;3;6;12;6;2;7;6;0
18;Ж;Гетеросексуал;Среднее специальное;Москва или Санкт-Петербург;Не женаты/не замужем;Нет;нет;23;24;25;8;0;43;3;4;8;10;9;5;4;4;15;3;6;4;4;3;20;14;14;16;1;stereotype;1;work;9;11;13;9;5;12;8;10;9;16;19;7;3;15;11;10
19;Ж;Гетеросексуал;Неоконченное высшее;Город с населением от 500 тысяч до 1 млн человек;Не женаты/не замужем;Нет;нет;27;39;28;3;6;67;14;15;10;7;9;8;4;11;13;4;4;4;4;4;20;20;21;18;0;.000;0;.000;4;2;4;6;3;7;4;3;0;0;0;0;0;0;0;0
23;М;Гомосексуал;Высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;21;39;16;9;0;40;6;3;5;9;7;6;4;9;8;1;6;1;1;1;30;11;8;7;1;relationship;0;nature;8;6;12;12;7;12;14;17;3;10;12;5;1;5;7;13
20;Ж;Гомосексуал;Неоконченное высшее;Город-миллионник;Не женаты/не замужем;Нет;нет;12;23;43;8;0;44;5;3;13;8;6;6;3;11;17;3;7;3;1;2;22;24;13;17;0;.000;0;work;7;16;12;7;1;20;8;9;8;15;13;9;3;16;7;11
25;Ж;Гомосексуал;Высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;25;37;28;3;1;21;3;3;3;3;3;3;3;10;25;2;6;3;3;3;26;20;7;8;1;education;1;.000;9;9;17;5;1;17;17;13;8;7;13;12;3;14;13;10
29;М;Гомосексуал;Высшее;Город с населением от 500 тысяч до 1 млн человек;Живете вместе, но официально не женаты/не замужем;Да;нет;15;26;27;3;0;32;3;3;3;13;3;3;4;0;4;1;7;1;1;1;31;12;7;6;0;.000;1;army;6;8;3;5;0;8;7;9;0;0;0;0;0;0;0;0
30;Ж;Бисексуал;Высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;19;28;39;5;4;25;3;3;7;3;3;3;3;0;2;1;7;1;1;1;35;6;7;6;1;body;1;school;11;10;9;12;3;9;5;11;15;8;9;18;4;14;7;11
31;Ж;Гомосексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;нет;27;41;17;9;0;24;3;3;6;3;3;3;3;0;0;1;7;1;1;1;35;5;7;6;0;.000;0;formal;10;9;9;12;2;11;15;14;0;0;0;0;0;0;0;0
18;М;Гетеросексуал;Среднее специальное;Москва или Санкт-Петербург;Вдовец/Вдова;Нет;нет;22;32;33;0;7;76;6;21;6;14;16;6;7;14;14;4;4;4;4;4;19;11;15;24;0;work;0;army;8;15;13;9;4;14;9;12;8;12;12;10;5;11;7;9
18;М;Гетеросексуал;Среднее полное;Москва или Санкт-Петербург;Не женаты/не замужем;Нет;нет;18;43;21;2;2;103;16;21;11;16;18;9;12;6;19;1;4;5;5;4;14;17;17;22;0;work;1;work;9;6;6;6;8;7;14;15;11;11;12;4;5;12;12;14
28;Ж;Гетеросексуал;Среднее специальное;Москва или Санкт-Петербург;Женаты/замужем;Да;1 ребенок;26;33;17;4;4;95;9;18;14;16;12;17;9;12;24;7;1;1;1;1;20;13;27;17;0;.000;1;family;6;12;9;3;0;6;8;16;0;0;0;0;0;0;0;0
25;Ж;Гетеросексуал;Среднее специальное;Москва или Санкт-Петербург;Не женаты/не замужем;Нет;нет;22;30;19;4;4;54;5;15;10;11;7;3;3;17;26;7;3;4;4;4;19;18;26;20;1;.000;0;work;10;4;9;6;1;10;14;18;10;1;16;12;0;8;15;15
21;Ж;Гетеросексуал;Неоконченное высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Нет;нет;20;38;28;8;1;41;5;9;3;7;11;3;3;0;7;4;7;5;5;5;20;8;7;10;0;work;0;stereotype;8;9;9;17;2;8;12;13;10;4;13;16;2;6;15;13
24;Ж;Гетеросексуал;Неоконченное высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Нет;нет;15;21;31;3;5;97;17;16;17;17;10;7;13;9;25;4;1;4;5;5;17;18;19;20;0;.000;0;.000;6;14;11;17;6;15;12;16;5;8;10;14;8;11;10;16
25;М;Гетеросексуал;Среднее специальное;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;16;39;23;9;0;83;13;13;10;15;18;9;5;25;18;6;2;6;6;6;30;26;24;26;0;.000;1;sport;11;6;10;9;2;9;15;12;0;0;0;0;0;0;0;0
27;Ж;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;20;42;30;8;1;67;9;4;16;14;13;6;5;15;19;4;5;2;3;4;17;13;12;21;1;harass;0;formal;12;3;6;16;4;12;13;15;3;13;10;1;9;11;6;6
28;Ж;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;нет;22;27;38;9;0;34;5;3;11;3;6;3;3;12;9;4;5;5;3;3;35;5;17;14;0;.000;0;harass;12;12;14;12;8;16;12;14;6;6;7;6;4;8;6;7
35;М;Гомосексуал;Высшее;Город с населением менее 100 тысяч человек;Живете вместе, но официально не женаты/не замужем;Да;нет;13;15;27;6;1;24;3;3;3;6;3;3;3;0;0;2;7;2;1;1;35;12;7;6;0;.000;0;army;11;3;3;12;0;1;9;6;0;0;0;0;0;0;0;0
26;Ж;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;нет;24;27;13;2;0;57;10;8;12;8;6;7;6;10;9;5;4;5;6;6;18;11;16;17;0;relationship;0;family;15;9;11;14;1;5;8;7;14;1;8;17;3;9;13;13
40;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;нет;14;36;16;8;1;89;14;17;13;11;10;14;10;12;11;5;1;6;6;6;19;19;20;19;0;work;0;sport;6;4;8;9;6;11;9;9;9;8;9;9;4;8;9;9
36;М;Гомосексуал;Высшее;Город с населением от 500 тысяч до 1 млн человек;Живете вместе, но официально не женаты/не замужем;Да;нет;25;38;18;0;8;31;3;3;10;3;5;3;4;0;0;3;7;1;1;1;35;5;7;6;0;stereotype;0;army;13;9;12;15;0;9;13;15;10;9;13;16;0;12;14;16
18;М;Гетеросексуал;Среднее полное;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;26;39;22;9;0;101;12;18;20;14;12;12;13;13;15;5;2;4;4;4;24;12;24;28;0;.000;0;.000;13;12;13;11;7;16;13;14;12;12;14;12;8;16;12;14
25;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;18;35;20;6;0;84;14;15;8;13;14;10;10;22;19;6;2;6;6;6;15;11;22;25;1;work;0;danger;11;4;14;7;3;9;10;14;7;7;14;10;5;10;14;15
45;Ж;Бисексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;2 ребенка;22;35;16;6;0;56;6;7;13;12;6;6;6;6;13;3;4;4;4;4;18;11;18;19;0;work;1;family;9;4;9;13;5;8;14;14;7;6;15;15;0;8;18;19
35;Ж;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;15;23;33;2;0;54;7;4;14;10;6;6;7;12;14;1;4;2;1;1;11;9;8;18;1;work;1;interpersonal;8;9;8;17;12;18;7;9;9;9;3;11;2;16;5;10
37;Ж;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;24;37;12;3;1;92;18;13;13;13;12;12;11;7;15;6;4;7;7;7;25;12;24;26;0;.000;0;.000;7;5;12;16;4;2;18;12;4;3;14;13;4;4;18;10
36;Ж;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;3 ребенка;21;30;20;6;3;77;8;11;10;15;10;12;11;7;14;4;4;4;5;4;18;14;21;18;0;.000;0;.000;5;8;7;9;5;13;10;10;6;2;6;7;5;8;8;11
35;Ж;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Разведены;Да;2 ребенка;18;32;22;0;3;67;15;4;12;18;5;5;8;24;17;6;4;3;4;4;17;11;7;20;0;work;0;.000;13;10;13;16;5;14;10;17;10;9;12;12;6;11;9;13
37;Ж;Гетеросексуал;Высшее;Город с населением менее 100 тысяч человек;Женаты/замужем;Да;нет;26;38;22;1;3;67;12;19;18;8;3;4;3;6;12;6;3;5;5;5;35;5;25;24;1;stereotype;1;stereotype;12;0;9;15;3;8;18;21;12;3;15;15;3;7;18;21
33;Ж;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;нет;28;38;20;3;1;21;3;3;3;3;3;3;3;7;0;2;5;1;1;1;25;8;8;10;0;harass;1;work;10;6;15;12;1;8;15;9;9;7;5;9;4;11;5;9
27;Ж;Гомосексуал;Высшее;Москва или Санкт-Петербург;Живете вместе, но официально не женаты/не замужем;Да;нет;20;36;17;4;2;38;6;3;11;7;3;5;3;1;0;1;2;3;2;1;35;5;7;6;0;work;0;work;11;5;12;15;2;7;16;15;11;6;8;18;5;6;16;16
27;Ж;Гетеросексуал;Высшее;Город-миллионник;Женаты/замужем;Да;нет;16;32;25;6;0;34;3;3;9;8;3;5;3;0;10;1;7;1;1;1;25;5;7;6;1;stereotype;1;IQ;7;4;2;11;0;6;4;2;5;3;2;9;1;5;1;2
29;Ж;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;3 ребенка;27;29;29;2;3;43;7;5;10;5;6;6;4;9;6;6;2;4;4;5;23;15;18;20;1;family;1;interpersonal;9;7;10;14;8;15;8;6;7;10;13;11;2;9;8;12
29;Ж;Асексуал;Высшее;Город с населением от 250 до 500 тысяч человек;Не женаты/не замужем;Нет;нет;16;34;37;4;3;21;3;3;3;3;3;3;3;0;0;2;6;1;1;1;25;8;7;6;1;work;1;interpersonal;6;8;13;13;5;13;4;3;3;5;8;10;4;12;7;3
48;Ж;Гетеросексуал;Среднее специальное;Город с населением от 250 до 500 тысяч человек;Живете вместе, но официально не женаты/не замужем;Да;2 ребенка;18;30;18;4;4;67;11;13;17;9;4;8;5;9;6;1;2;4;4;4;23;11;16;20;1;family;0;.000;11;10;17;16;7;14;13;16;14;12;17;17;8;17;12;12
25;Ж;Бисексуал;Неоконченное высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;24;31;29;7;2;38;3;4;15;6;3;3;4;18;4;5;3;4;3;3;19;17;16;12;0;work;1;body;5;6;9;11;6;3;14;5;7;4;10;11;1;6;8;9
44;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Разведены;Да;3 ребенка;14;26;16;8;1;74;18;6;14;10;10;6;10;15;12;4;4;2;2;6;10;18;11;30;1;family;0;nature;9;7;15;15;0;7;15;18;9;3;15;9;6;9;6;15
48;Ж;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Женаты/замужем;Да;1 ребенок;24;33;27;3;6;59;8;7;10;10;9;8;7;11;10;6;6;3;3;3;34;7;16;17;1;relationship;1;work;9;12;16;13;5;6;13;16;14;10;16;15;9;10;16;19
25;М;Гетеросексуал;Высшее;Москва или Санкт-Петербург;Не женаты/не замужем;Да;нет;15;22;19;8;1;52;6;5;5;15;9;5;7;22;13;6;4;6;6;6;22;22;26;23;1;.000;1;.000;12;11;14;12;10;13;13;16;6;3;2;6;0;6;12;9
38;Ж;Гетеросексуал;Высшее;Город с населением от 500 тысяч до 1 млн человек;Женаты/замужем;Да;2 ребенка;24;39;13;6;2;65;12;7;12;10;6;12;6;6;5;4;4;4;4;6;22;8;18;18;0;.000;0;.000;11;7;8;14;3;10;14;19;11;8;4;14;3;8;12;19
30;Ж;Гетеросексуал;Высшее;Город-миллионник;Женаты/замужем;Да;1 ребенок;15;31;25;6;1;58;4;4;11;19;12;5;3;19;14;4;4;6;4;2;18;10;8;22;0;relationship;0;work;7;8;11;12;5;13;9;12;8;7;13;10;4;15;12;13
22;Ж;Гетеросексуал;Неоконченное высшее;Город с населением от 250 до 500 тысяч человек;Не женаты/не замужем;Да;нет;22;29;30;2;6;33;3;3;7;9;3;3;5;11;13;4;5;3;2;2;20;6;12;12;0;work;1;trait;10;8;10;8;3;15;5;10;13;12;13;13;6;11;13;6
25;Ж;Гетеросексуал;Неоконченное высшее;Москва или Санкт-Петербург;Живете вместе, но официально не женаты/не замужем;Да;нет;25;38;30;9;0;63;9;8;10;8;11;8;9;15;14;5;4;1;1;1;16;10;14;14;0;.000;0;army;13;13;13;17;8;18;14;18;9;14;12;12;7;17;14;15
